Company Name,Primary Category,Vendor Scale,Local Vendor Priority,Address,City,State,Phone,Website,Latitude,Longitude,Map Status,Priority,Verification Status,Source URL,Notes,Oilfield Specific Fit,Location Role / Satellite Type,Expansion Source,Original Latitude,Original Longitude,Map Offset Applied,Duplicate Cleanup Action,Address Completeness,Hover Separation Group,Hover Group Size,Map Behavior
Oilfield Service Professionals (OSP),Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,1063 Petroleum Pkwy,Broussard,LA,(337) 658-3490,http://www.go-osp.com/,30.0811002,-91.9258696,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=732624838885978949,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,30.081100|-91.925870,1,Single marker; tooltip opens on click
Pinnacle Oilfield Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,1469 Old Spanish Trail Hwy N,Broussard,LA,(337) 365-8753,http://www.pinnacle-oilfield.com/,30.0930366,-91.9088668,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=12481844426058389516,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; NDT inspection tubular pipeline integrity services; gasfield natural gas well services. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,30.093037|-91.908867,1,Single marker; tooltip opens on click
"Purity Oilfield Services, LLC (Big Lake, TX)",Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,9115 TX-137,Big Lake,TX,(844) 221-1500,http://purityoilfieldservices.com/,31.3551690,-101.4959063,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=4497938709576962896,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; oilfield supply pumps equipment rental. Places types: establishment; point_of_interest; store.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,31.355169|-101.495906,1,Single marker; tooltip opens on click
Quality Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,103 W Main St,Brook,IN,(765) 337-2310,http://www.qualitywellservices.com/,40.8653936,-87.3639158,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=15320799653023608502,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; well service field services production support; mobile well testing hydro testing pressure testing. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,40.865394|-87.363916,1,Single marker; tooltip opens on click
R & J Well Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,1087 Raccoon Rd,Hueysville,KY,(606) 358-2881,,37.4908208,-82.8709045,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=2380486526411773642,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: well service field services production support; gasfield natural gas well services; drilling workover wireline cementing services. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,37.490821|-82.870904,1,Single marker; tooltip opens on click
R&R Oilfield Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,13229 25th M St NW,Arnegard,ND,(701) 586-3564,https://rroilfieldservices.com/,47.7839960,-103.4184343,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=3726815802992298509,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; oilfield supply pumps equipment rental; water hauling environmental disposal oil gas; well service field services production support. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,47.783996|-103.418434,1,Single marker; tooltip opens on click
Red Tiger Drilling Inc,Drilling / Downhole / Fluids,Google Places discovery lead,High,110 2 Dog Rd,Three Forks,MT,(406) 284-6916,https://redtigerdrillinginc.com/,45.8807426,-111.4364404,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=3068306378265371609,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; well service field services production support; mobile well testing hydro testing pressure testing. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,45.880743|-111.436440,1,Single marker; tooltip opens on click
Reliable Oil Field Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,201 NE 7th St,Fairfield,IL,(618) 842-9975,,38.3807247,-88.3540527,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=3609602023557391977,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; oilfield supply pumps equipment rental. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,38.380725|-88.354053,1,Single marker; tooltip opens on click
Rock Creek Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,1073 Shaver Rd,Cheyenne,WY,(307) 630-6617,,41.1566272,-105.0157027,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=16888283671918983690,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,41.156627|-105.015703,1,Single marker; tooltip opens on click
Rocky Mountain Drilling Inc,Drilling / Downhole / Fluids,Google Places discovery lead,High,123 Brickyard Rd,Clearfield,PA,(814) 765-2114,,41.0098630,-78.3896710,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=100550485180506107,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: drilling workover wireline cementing services; well service field services production support; gasfield natural gas well services; pipeline gathering integrity midstream construction. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,41.009863|-78.389671,1,Single marker; tooltip opens on click
S & S Drilling Inc,Drilling / Downhole / Fluids,Google Places discovery lead,High,6052 N 575 E,Montgomery,IN,(812) 486-3390,,38.7438050,-87.0614669,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=1591388046121922950,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,38.743805|-87.061467,1,Single marker; tooltip opens on click
S & T Oilfield Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,109 W Broadway Ave,Elk City,OK,(580) 225-6506,,35.4108002,-99.4051522,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=17368534594952070316,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; oilfield supply pumps equipment rental; hot shot trucking safety automation oil gas. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,35.410800|-99.405152,1,Single marker; tooltip opens on click
Saucedo Oil Field Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,15336 County Rd 20,Fort Lupton,CO,(303) 857-2701,,40.1287298,-104.7674105,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=11978338155711566997,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; oilfield supply pumps equipment rental; well service field services production support. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,40.128730|-104.767410,1,Single marker; tooltip opens on click
Shelby's Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,525 S 1st St SE,Clay City,IL,(618) 676-1151,,38.6901075,-88.3425623,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=5167189367110628609,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,38.690108|-88.342562,1,Single marker; tooltip opens on click
Smart Oilfield Solutions,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,102 Oilfield Dr,Elk City,OK,(580) 303-7571,https://smartoilfieldsolutionsllc.com/,35.3910240,-99.4270123,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=16708125558880346672,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; oilfield supply pumps equipment rental. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,35.391024|-99.427012,1,Single marker; tooltip opens on click
Sophia Oilfield Supply Services,Supply / Equipment / Artificial Lift,Google Places discovery lead,High,10902 FM Rd 2432,Conroe,TX,(713) 574-3161,http://sossusa.com/,30.3964810,-95.4195526,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=1160669483258924714,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; oilfield supply pumps equipment rental; pump and supply artificial lift production equipment. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,30.396481|-95.419553,1,Single marker; tooltip opens on click
"SOS Well Services, LLC",Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,373 N Wildcat Rd,La Barge,WY,(307) 386-2616,https://www.soswellservices.com/,42.2695732,-110.1935195,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=9587801239277337115,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: oilfield services; gasfield natural gas well services; well service field services production support. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,42.269573|-110.193519,1,Single marker; tooltip opens on click
Southern Well Service,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,626 Stonewall-Frierson Rd,Frierson,LA,(318) 751-7557,https://www.facebook.com/southenwellservice/,32.2618142,-93.6953276,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=1428245918045415647,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: well service field services production support; gasfield natural gas well services; drilling workover wireline cementing services. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,32.261814|-93.695328,1,Single marker; tooltip opens on click
Steve's Well Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,210A US-281,Great Bend,KS,(620) 786-1215,,38.3922773,-98.7650286,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=1048308141889737778,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,38.392277|-98.765029,1,Single marker; tooltip opens on click
Sun Well Service,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,118 84th St W,Williston,ND,(701) 774-3001,http://sunwellservice.com/,48.2273111,-103.6243274,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=18444594632288606398,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,48.227311|-103.624327,1,Single marker; tooltip opens on click
Superior Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,August Cir,Lowmansville,KY,(606) 297-8894,,37.9191272,-82.7288211,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=4337419757036486944,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,37.919127|-82.728821,1,Single marker; tooltip opens on click
Superior Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,580 Hawthorn Dr,Norton,VA,(276) 679-5861,,36.9350131,-82.6049103,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=17776456624792700028,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: well service field services production support; oilfield services; gasfield natural gas well services. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,36.935013|-82.604910,1,Single marker; tooltip opens on click
Superior Well Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,Expressway Ct,Gaylord,MI,(989) 705-8301,,45.0356260,-84.6917188,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=12386094699923996582,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; pipeline gathering integrity midstream construction; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,45.035626|-84.691719,1,Single marker; tooltip opens on click
Superior Well Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,13691 US-11,Cottondale,AL,(205) 553-0308,,33.1678365,-87.3950902,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=9199284341109980727,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: well service field services production support; gasfield natural gas well services; drilling workover wireline cementing services. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,33.167836|-87.395090,1,Single marker; tooltip opens on click
Superior Well Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,Harrisville,Harrisville,WV,(304) 869-3066,,39.2095213,-81.0517774,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=9359605622993342103,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,39.209521|-81.051777,1,Single marker; tooltip opens on click
Technical Drilling Services Inc,Drilling / Downhole / Fluids,Google Places discovery lead,High,16630 Shadow Wood Rd,Knoxville,AL,(205) 758-7454,,33.0407167,-87.7481877,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=11370724263056040821,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: drilling workover wireline cementing services; well service field services production support; mobile well testing hydro testing pressure testing. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,33.040717|-87.748188,1,Single marker; tooltip opens on click
Vest Well Service,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,8001 County Rd 418A,Grandview,TX,(817) 645-9755,,32.2782824,-97.2668745,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=9970470928160972632,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,32.278282|-97.266875,1,Single marker; tooltip opens on click
Viking Well Service,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,64201 Wintergreen Rd,Lore City,OH,(330) 987-4326,https://vikingwellservice.com/,40.0308389,-81.4529831,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=16148461011302515705,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; oilfield supply pumps equipment rental; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,40.030839|-81.452983,1,Single marker; tooltip opens on click
Well Service of Alabama,Completions / Well Service / Pressure Pumping,Google Places discovery lead,High,10560 George Newell Rd,Vance,AL,(205) 553-4673,,33.2160172,-87.2923142,Google Places discovery exact map location; provider fit screened for oil/gas terms,High,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=13686232982761627531,Promoted from nationwide Google Places discovery batch 1. Discovery score 104; matched themes: gasfield natural gas well services; drilling workover wireline cementing services; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,33.216017|-87.292314,1,Single marker; tooltip opens on click
"Core Services, Inc. DBA: Core Oilfield Services",Completions / Well Service / Pressure Pumping,Google Places discovery lead,Medium,14439 Commerce Pk Blvd,Williston,ND,(701) 572-8280,https://www.coreoilfield.com/,48.1426697,-103.8069421,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=5516062682363012325,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: drilling workover wireline cementing services; NDT inspection tubular pipeline integrity services; pipeline gathering integrity midstream construction. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,48.142670|-103.806942,1,Single marker; tooltip opens on click
Encore Oilfield Services,Completions / Well Service / Pressure Pumping,Google Places discovery lead,Medium,211 M & M Ranch Rd,Granbury,TX,(817) 717-4124,http://www.encoreofs.com/,32.4769768,-97.6996635,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=6937494133070531709,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: oilfield services; gas compression processing measurement methane services; engine compressor repair service oil gas. Places types: establishment; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,32.476977|-97.699663,1,Single marker; tooltip opens on click
Ferrey Oilfield service llc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,Medium,1206 N Kansas St,Fort Stockton,TX,(432) 290-8650,,30.8967190,-102.8897878,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=10126245036604978477,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: oilfield services; drilling workover wireline cementing services; water hauling environmental disposal oil gas. Places types: establishment; general_contractor; moving_company; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,30.896719|-102.889788,1,Single marker; tooltip opens on click
G & L Well Services Inc,Completions / Well Service / Pressure Pumping,Google Places discovery lead,Medium,"438 N Broadway Ave., E Washington Ave",Sterling,KS,(620) 278-2703,,38.2149636,-98.1988846,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=17479478707549985925,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: water hauling environmental disposal oil gas; well service field services production support; gasfield natural gas well services. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,38.214964|-98.198885,1,Single marker; tooltip opens on click
Gas Field Specialists Inc.,Completions / Well Service / Pressure Pumping,Google Places discovery lead,Medium,182 Painter-Koser Rd,Smithton,PA,(814) 698-2122,http://gfsinc.net/,40.1796022,-79.7416739,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=4041049547071646821,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: gasfield natural gas well services; oilfield supply pumps equipment rental; gas compression processing measurement methane services. Places types: establishment; hardware_store; point_of_interest; store.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,40.179602|-79.741674,1,Single marker; tooltip opens on click
Ingram Drilling Inc,Drilling / Downhole / Fluids,Google Places discovery lead,Medium,Cheyenne,Cheyenne,WY,(307) 742-9709,https://ingramdrilling.com/,41.1400897,-104.8201739,Google Places discovery exact map location; provider fit screened for oil/gas terms,Medium,Google Places Details enriched 2026-06-25; company-source verification still recommended before base-list merge,https://maps.google.com/?cid=3184310066878150818,Promoted from nationwide Google Places discovery batch 1. Discovery score 96; matched themes: drilling workover wireline cementing services; pipeline gathering integrity midstream construction; well service field services production support. Places types: establishment; general_contractor; point_of_interest.,Strong Google Places oil/gas provider fit; company-source verification still recommended,Google Places discovered provider location,Nationwide Google Places discovery batch 1 2026-06-25,,,,Skipped if normalized company name or same geocoded company location already existed in live data,Public street address / Google Places geocode,41.140090|-104.820174,1,Single marker; tooltip opens on click
